SSC-HYGROTERM-LOGFILE als CSV-Liste
Spalten:
Datum-Zeit T:M:YYYY Std:Min:Sek, Raumtemperatur in °C, Relative Luftfeute in %, Luftdruck in hPa, Taupunkt 100%, Absulute Luftfeuchte in g/m³,Lipo Spannung in V
3.11.2018 14:40:40,19.78,54.4,986.09,10.32,9.28,4.19
3.11.2018 14:41:40,19.78,54.3,986.11,10.29,9.26,4.20
3.11.2018 14:42:40,19.78,54.4,986.09,10.33,9.28,4.20
3.11.2018 14:43:39,19.79,54.4,986.05,10.34,9.29,4.19
3.11.2018 14:44:39,19.79,54.5,986.06,10.35,9.30,4.19
3.11.2018 14:45:39,19.79,54.5,986.03,10.35,9.30,4.19
3.11.2018 14:46:38,19.79,54.4,986.02,10.34,9.29,4.19
3.11.2018 14:47:38,19.79,54.5,985.99,10.35,9.30,4.20
3.11.2018 14:48:37,19.78,54.5,986.00,10.35,9.30,4.19
3.11.2018 14:49:37,19.78,54.5,985.97,10.35,9.30,4.19
3.11.2018 14:50:37,19.78,54.5,985.96,10.35,9.30,4.20
3.11.2018 14:51:36,19.77,54.5,985.92,10.34,9.29,4.20
3.11.2018 14:52:36,19.77,54.5,985.92,10.34,9.29,4.19
3.11.2018 14:53:36,19.77,54.5,985.90,10.35,9.30,4.19
3.11.2018 14:54:35,19.76,54.5,985.88,10.34,9.29,4.20
3.11.2018 14:55:35,19.76,54.5,985.84,10.34,9.29,4.19
3.11.2018 14:56:35,19.75,54.6,985.84,10.34,9.29,4.19
3.11.2018 14:57:34,19.74,54.6,985.83,10.33,9.29,4.20
3.11.2018 14:58:34,19.74,54.6,985.83,10.34,9.29,4.20
3.11.2018 14:59:34,19.73,54.6,985.83,10.33,9.29,4.20
3.11.2018 15:0:33,19.73,54.6,985.84,10.33,9.29,4.20
3.11.2018 15:1:33,19.72,54.6,985.84,10.31,9.28,4.20
3.11.2018 15:2:33,19.71,54.6,985.84,10.32,9.28,4.19
3.11.2018 15:3:32,19.70,54.6,985.85,10.31,9.28,4.19
3.11.2018 15:4:32,19.69,54.6,985.84,10.31,9.27,4.19
3.11.2018 15:5:32,19.68,54.7,985.88,10.30,9.27,4.19
3.11.2018 15:6:31,19.68,54.7,985.88,10.31,9.28,4.20
3.11.2018 15:7:31,19.68,54.7,985.90,10.31,9.28,4.20
3.11.2018 15:8:30,19.67,54.8,985.90,10.32,9.28,4.20
3.11.2018 15:9:30,19.67,54.8,985.90,10.32,9.29,4.20
3.11.2018 15:10:30,19.67,54.8,985.89,10.33,9.29,4.19
3.11.2018 15:11:29,19.66,54.8,985.90,10.32,9.28,4.20
3.11.2018 15:12:29,19.65,54.8,985.90,10.32,9.28,4.20
3.11.2018 15:13:29,19.64,54.9,985.91,10.32,9.28,4.20
3.11.2018 15:14:28,19.63,54.9,985.91,10.32,9.28,4.20
3.11.2018 15:15:28,19.63,54.9,985.92,10.33,9.29,4.20
3.11.2018 15:16:28,19.63,55.0,985.89,10.35,9.30,4.20
3.11.2018 15:17:27,19.64,55.2,985.86,10.40,9.34,4.20
3.11.2018 15:18:27,19.66,55.0,985.86,10.38,9.32,4.20
3.11.2018 15:19:27,19.68,55.2,985.86,10.45,9.36,4.20
3.11.2018 15:20:26,19.69,55.0,985.87,10.39,9.33,4.20
3.11.2018 15:21:26,19.70,54.8,985.88,10.37,9.31,4.20
3.11.2018 15:22:25,19.71,54.7,985.89,10.34,9.30,4.19
3.11.2018 15:23:25,19.72,54.8,985.89,10.38,9.32,4.20
3.11.2018 15:24:25,19.73,54.6,985.90,10.33,9.29,4.20
3.11.2018 15:25:24,19.74,54.5,985.88,10.32,9.28,4.20
3.11.2018 15:26:24,19.75,54.9,985.88,10.44,9.36,4.20
3.11.2018 15:27:24,19.75,55.0,985.87,10.45,9.36,4.20
3.11.2018 15:28:23,19.76,54.9,985.87,10.43,9.35,4.20
3.11.2018 15:29:23,19.77,54.5,985.89,10.35,9.30,4.20
3.11.2018 15:30:23,19.77,55.1,985.90,10.51,9.40,4.20
3.11.2018 15:31:22,19.78,54.8,985.89,10.43,9.35,4.20
3.11.2018 15:32:22,19.79,55.3,985.90,10.58,9.44,4.20
3.11.2018 15:33:22,19.79,54.8,985.88,10.43,9.35,4.20
3.11.2018 15:34:21,19.80,54.6,985.91,10.40,9.33,4.20
3.11.2018 15:35:21,19.81,54.7,985.92,10.44,9.35,4.20
3.11.2018 15:36:20,19.82,55.0,985.93,10.52,9.41,4.19
3.11.2018 15:37:20,19.83,55.3,985.93,10.60,9.45,4.20
3.11.2018 15:38:20,19.84,55.1,985.95,10.58,9.44,4.20
3.11.2018 15:39:19,19.84,55.0,985.94,10.55,9.42,4.20
3.11.2018 15:40:19,19.85,55.3,985.93,10.64,9.48,4.20
3.11.2018 15:41:19,19.85,55.6,985.95,10.70,9.52,4.20
3.11.2018 15:42:18,19.85,55.5,985.97,10.68,9.50,4.20
3.11.2018 15:43:18,19.86,55.0,985.95,10.57,9.43,4.20
3.11.2018 15:44:18,19.86,55.1,985.95,10.58,9.44,4.19
3.11.2018 15:45:17,19.87,55.3,985.93,10.66,9.49,4.20
3.11.2018 15:46:17,19.87,55.3,985.93,10.65,9.49,4.20
3.11.2018 15:47:17,19.88,55.2,985.95,10.64,9.48,4.20
3.11.2018 15:48:16,19.89,55.1,985.97,10.61,9.46,4.20
3.11.2018 15:49:16,19.90,55.0,985.99,10.59,9.45,4.20
3.11.2018 15:50:16,19.91,55.2,986.01,10.65,9.48,4.20
3.11.2018 15:51:15,19.90,55.4,986.00,10.70,9.51,4.20
3.11.2018 15:52:15,19.88,55.3,985.99,10.66,9.49,4.20
3.11.2018 15:53:15,19.87,55.2,985.97,10.64,9.48,4.20
3.11.2018 15:54:14,19.86,55.2,985.97,10.62,9.47,4.20
3.11.2018 15:55:14,19.85,55.2,985.97,10.61,9.46,4.20
3.11.2018 15:56:14,19.85,55.0,985.98,10.56,9.43,4.20
3.11.2018 15:57:13,19.84,55.0,985.97,10.55,9.42,4.20
3.11.2018 15:58:13,19.83,55.1,985.99,10.55,9.42,4.20
3.11.2018 15:59:13,19.83,55.1,985.98,10.57,9.43,4.20
3.11.2018 16:0:12,19.83,55.1,985.96,10.57,9.44,4.20
3.11.2018 16:1:12,19.82,55.1,985.95,10.54,9.42,4.20
3.11.2018 16:2:12,19.82,55.1,985.95,10.54,9.42,4.20
3.11.2018 16:3:11,19.81,55.1,985.96,10.53,9.41,4.20
3.11.2018 16:4:11,19.81,55.1,985.96,10.53,9.41,4.20
3.11.2018 16:5:11,19.81,55.1,985.96,10.54,9.41,4.20
3.11.2018 16:6:10,19.80,55.1,986.00,10.53,9.41,4.20
3.11.2018 16:7:10,19.80,55.1,986.01,10.54,9.42,4.20
3.11.2018 16:8:10,19.79,55.1,986.00,10.52,9.40,4.20
3.11.2018 16:9:9,19.78,55.1,986.00,10.52,9.40,4.20
3.11.2018 16:10:9,19.78,55.1,985.99,10.50,9.39,4.20
3.11.2018 16:11:9,19.78,55.1,985.98,10.50,9.39,4.20
3.11.2018 16:12:8,19.77,55.3,985.94,10.55,9.42,4.20
3.11.2018 16:13:8,19.78,55.3,985.94,10.58,9.44,4.20
3.11.2018 16:14:8,19.79,55.3,985.96,10.57,9.43,4.19
3.11.2018 16:15:7,19.81,55.5,985.95,10.64,9.48,4.20
3.11.2018 16:16:7,19.82,55.2,985.92,10.59,9.44,4.20
3.11.2018 16:17:7,19.82,55.4,985.89,10.62,9.47,4.20
3.11.2018 16:18:6,19.82,55.3,985.86,10.62,9.46,4.20
3.11.2018 16:19:6,19.81,55.3,985.83,10.60,9.45,4.20
3.11.2018 16:20:6,19.81,55.3,985.82,10.59,9.45,4.20
3.11.2018 16:21:5,19.81,55.2,985.83,10.58,9.44,4.20
3.11.2018 16:22:5,19.80,55.3,985.83,10.58,9.44,4.20
3.11.2018 16:23:5,19.80,55.3,985.83,10.59,9.44,4.20
3.11.2018 16:24:4,19.80,55.2,985.83,10.56,9.43,4.20
3.11.2018 16:25:4,19.80,55.3,985.82,10.58,9.44,4.20
3.11.2018 16:26:4,19.79,55.4,985.81,10.60,9.45,4.20
3.11.2018 16:27:3,19.79,55.5,985.80,10.64,9.48,4.20
3.11.2018 16:28:3,19.79,55.3,985.79,10.58,9.44,4.20
3.11.2018 16:29:3,19.79,55.5,985.78,10.63,9.47,4.20
3.11.2018 16:30:2,19.80,55.3,985.82,10.59,9.45,4.20
3.11.2018 16:31:2,19.81,55.3,985.84,10.58,9.44,4.20
3.11.2018 16:32:1,19.81,55.3,985.88,10.60,9.45,4.20
3.11.2018 16:33:1,19.81,55.3,985.88,10.59,9.45,4.20
3.11.2018 16:34:1,19.81,55.2,985.89,10.56,9.43,4.20
3.11.2018 16:35:0,19.80,55.1,985.87,10.54,9.41,4.20
3.11.2018 16:36:0,19.80,55.1,985.85,10.54,9.41,4.20
3.11.2018 16:37:0,19.79,55.1,985.87,10.54,9.41,4.20
3.11.2018 16:37:59,19.79,55.1,985.88,10.53,9.41,4.20
3.11.2018 16:38:59,19.79,55.2,985.87,10.54,9.42,4.20
3.11.2018 16:39:59,19.79,55.1,985.88,10.54,9.41,4.20
3.11.2018 16:40:58,19.79,55.1,985.88,10.54,9.41,4.20
3.11.2018 16:41:58,19.78,55.1,985.89,10.52,9.40,4.20
3.11.2018 16:42:58,19.78,55.1,985.87,10.52,9.40,4.20
3.11.2018 16:43:57,19.78,55.1,985.86,10.52,9.40,4.20
3.11.2018 16:44:57,19.78,55.1,985.86,10.52,9.40,4.20
3.11.2018 16:45:56,19.77,55.1,985.86,10.52,9.40,4.20
3.11.2018 16:46:56,19.77,55.1,985.88,10.51,9.40,4.20
3.11.2018 16:47:56,19.77,55.1,985.86,10.51,9.40,4.20
3.11.2018 16:48:55,19.77,55.1,985.86,10.51,9.40,4.20
3.11.2018 16:49:55,19.76,55.1,985.86,10.50,9.39,4.20
3.11.2018 16:50:55,19.76,55.1,985.85,10.50,9.39,4.20
3.11.2018 16:51:54,19.76,55.1,985.86,10.49,9.39,4.20
3.11.2018 16:52:54,19.75,55.1,985.89,10.48,9.38,4.20
3.11.2018 16:53:54,19.75,55.1,985.90,10.48,9.38,4.20
3.11.2018 16:54:53,19.75,55.1,985.93,10.48,9.38,4.20
3.11.2018 16:55:53,19.75,55.1,985.92,10.48,9.38,4.20
3.11.2018 16:56:52,19.75,56.1,985.91,10.77,9.56,4.20
3.11.2018 16:57:52,19.77,55.5,985.90,10.60,9.46,4.20
3.11.2018 16:58:52,19.78,55.6,985.93,10.64,9.48,4.20
3.11.2018 16:59:51,19.78,55.6,985.93,10.66,9.49,4.20
3.11.2018 17:0:51,19.79,55.5,985.93,10.64,9.48,4.20
3.11.2018 17:1:51,19.80,55.4,985.92,10.62,9.47,4.20
3.11.2018 17:2:50,19.80,55.3,985.95,10.59,9.44,4.20
3.11.2018 17:3:50,19.80,55.3,985.98,10.59,9.45,4.20
3.11.2018 17:4:50,19.80,55.3,985.97,10.59,9.45,4.20
3.11.2018 17:5:49,19.80,55.2,985.96,10.57,9.44,4.20
3.11.2018 17:6:49,19.80,55.4,985.96,10.60,9.46,4.20
3.11.2018 17:7:49,19.81,55.6,985.95,10.68,9.50,4.20
3.11.2018 17:8:48,19.81,55.8,985.94,10.73,9.54,4.20
3.11.2018 17:9:48,19.82,55.9,985.93,10.76,9.55,4.20
3.11.2018 17:10:48,19.83,55.8,985.92,10.75,9.55,4.20
3.11.2018 17:11:47,19.83,55.8,985.94,10.74,9.54,4.20
3.11.2018 17:12:47,19.85,55.8,985.94,10.76,9.55,4.20
3.11.2018 17:13:46,19.85,55.7,985.94,10.75,9.55,4.20
3.11.2018 17:14:46,19.86,55.7,985.97,10.75,9.55,4.20
3.11.2018 17:15:46,19.87,55.6,986.00,10.74,9.54,4.20
3.11.2018 17:16:45,19.88,55.6,985.99,10.75,9.54,4.20
3.11.2018 17:17:45,19.88,55.6,985.99,10.74,9.54,4.20
3.11.2018 17:18:45,19.89,55.5,985.96,10.73,9.53,4.20
3.11.2018 17:19:44,19.89,55.5,985.93,10.74,9.54,4.20
3.11.2018 17:20:44,19.89,55.5,985.89,10.73,9.53,4.20
3.11.2018 17:21:44,19.89,55.5,985.88,10.72,9.53,4.20
3.11.2018 17:22:43,19.89,55.5,985.88,10.71,9.52,4.20
3.11.2018 17:23:43,19.90,55.4,985.90,10.72,9.53,4.20
3.11.2018 17:24:43,19.90,55.4,985.92,10.72,9.53,4.20
3.11.2018 17:25:42,19.90,55.4,985.92,10.71,9.52,4.20
3.11.2018 17:26:42,19.90,55.4,985.87,10.71,9.52,4.20
3.11.2018 17:27:42,19.90,55.4,985.86,10.70,9.51,4.20
3.11.2018 17:28:41,19.90,55.3,985.81,10.69,9.51,4.20
3.11.2018 17:29:41,19.90,55.3,985.79,10.69,9.51,4.20
3.11.2018 17:30:41,19.90,55.3,985.79,10.68,9.50,4.20
3.11.2018 17:31:40,19.90,55.3,985.80,10.69,9.51,4.20
3.11.2018 17:32:40,19.90,55.3,985.81,10.68,9.50,4.20
3.11.2018 17:33:40,19.90,55.3,985.81,10.67,9.50,4.20
3.11.2018 17:34:39,19.89,55.3,985.81,10.67,9.49,4.20
3.11.2018 17:35:39,19.89,55.3,985.83,10.67,9.49,4.20
3.11.2018 17:36:39,19.89,55.3,985.84,10.67,9.49,4.20
3.11.2018 17:37:38,19.89,55.3,985.85,10.67,9.49,4.20
3.11.2018 17:38:38,19.88,55.3,985.85,10.65,9.48,4.20
3.11.2018 17:39:38,19.88,55.3,985.87,10.65,9.48,4.20
3.11.2018 17:40:37,19.88,55.2,985.87,10.65,9.48,4.20
3.11.2018 17:41:37,19.88,55.2,985.85,10.64,9.48,4.20
3.11.2018 17:42:37,19.88,55.2,985.85,10.64,9.47,4.20
3.11.2018 17:43:36,19.87,55.2,985.88,10.63,9.47,4.20
3.11.2018 17:44:36,19.87,55.2,985.90,10.63,9.47,4.20
3.11.2018 17:45:36,19.87,55.2,985.92,10.62,9.47,4.20
3.11.2018 17:46:35,19.87,55.2,985.93,10.63,9.47,4.20
3.11.2018 17:47:35,19.86,55.2,985.90,10.62,9.47,4.20
3.11.2018 17:48:35,19.86,55.2,985.92,10.63,9.47,4.20
3.11.2018 17:49:34,19.86,55.2,985.93,10.62,9.47,4.20
3.11.2018 17:50:34,19.86,55.2,985.95,10.62,9.47,4.20
3.11.2018 17:51:33,19.85,55.2,985.94,10.62,9.46,4.20
3.11.2018 17:52:33,19.85,55.2,985.96,10.61,9.46,4.20
3.11.2018 17:53:33,19.85,55.2,985.97,10.62,9.46,4.20
3.11.2018 17:54:32,19.85,55.2,985.97,10.62,9.46,4.20
3.11.2018 17:55:32,19.84,55.1,985.97,10.58,9.44,4.20
3.11.2018 17:56:32,19.84,55.2,985.97,10.60,9.45,4.20
3.11.2018 17:57:31,19.84,55.2,985.97,10.60,9.45,4.19
3.11.2018 17:58:31,19.84,55.2,985.96,10.60,9.45,4.19
3.11.2018 17:59:31,19.84,55.2,985.97,10.60,9.45,4.20
3.11.2018 18:0:30,19.84,55.2,985.97,10.59,9.45,4.20
3.11.2018 18:1:30,19.84,55.2,985.96,10.60,9.45,4.20
3.11.2018 18:2:30,19.84,55.2,985.93,10.60,9.45,4.20
3.11.2018 18:3:29,19.84,55.2,985.88,10.60,9.45,4.20
3.11.2018 18:4:29,19.83,55.2,985.84,10.59,9.45,4.20
3.11.2018 18:5:28,19.84,55.2,985.84,10.60,9.45,4.20
3.11.2018 18:6:28,19.84,55.2,985.83,10.60,9.45,4.20
3.11.2018 18:7:28,19.84,55.2,985.82,10.60,9.45,4.20
3.11.2018 18:8:27,19.84,55.2,985.80,10.60,9.45,4.20
3.11.2018 18:9:27,19.85,55.2,985.77,10.60,9.45,4.20
3.11.2018 18:10:27,19.85,55.2,985.74,10.60,9.45,4.20
3.11.2018 18:11:26,19.86,55.2,985.74,10.61,9.46,4.20
3.11.2018 18:12:26,19.86,55.1,985.73,10.60,9.45,4.20
3.11.2018 18:13:26,19.87,55.1,985.72,10.61,9.46,4.20
3.11.2018 18:14:26,19.88,55.1,985.68,10.62,9.46,4.20
3.11.2018 18:15:25,19.88,55.1,985.65,10.62,9.46,4.20
3.11.2018 18:16:25,19.89,55.1,985.63,10.62,9.46,4.20
3.11.2018 18:17:25,19.90,55.1,985.63,10.63,9.47,4.20
3.11.2018 18:18:24,19.90,55.1,985.62,10.62,9.47,4.20
3.11.2018 18:19:24,19.92,55.1,985.63,10.64,9.48,4.20
3.11.2018 18:20:24,19.93,55.1,985.64,10.64,9.48,4.20
3.11.2018 18:21:23,19.93,55.0,985.61,10.64,9.47,4.20
3.11.2018 18:22:23,19.95,55.0,985.63,10.66,9.49,4.19
3.11.2018 18:23:22,19.95,55.0,985.62,10.65,9.48,4.20
3.11.2018 18:24:22,19.96,55.0,985.60,10.66,9.48,4.20
3.11.2018 18:25:22,19.97,55.0,985.61,10.66,9.49,4.20
3.11.2018 18:26:21,19.97,55.0,985.61,10.66,9.48,4.20
3.11.2018 18:27:21,19.98,55.0,985.63,10.66,9.49,4.20
3.11.2018 18:28:21,19.99,54.9,985.63,10.67,9.49,4.20
3.11.2018 18:29:20,20.00,54.9,985.63,10.68,9.50,4.20
3.11.2018 18:30:20,20.00,54.9,985.61,10.67,9.49,4.20
3.11.2018 18:31:20,20.00,54.9,985.62,10.67,9.49,4.20
3.11.2018 18:32:19,20.01,54.9,985.66,10.67,9.49,4.20
3.11.2018 18:33:19,20.01,54.9,985.67,10.67,9.49,4.20
3.11.2018 18:34:19,20.02,54.9,985.69,10.68,9.49,4.20
3.11.2018 18:35:18,20.02,54.8,985.71,10.67,9.49,4.20
3.11.2018 18:36:18,20.03,54.8,985.73,10.68,9.50,4.20
3.11.2018 18:37:18,20.03,54.8,985.75,10.67,9.49,4.20
3.11.2018 18:38:17,20.03,54.8,985.76,10.67,9.49,4.20
3.11.2018 18:39:17,20.03,54.8,985.78,10.67,9.49,4.20
3.11.2018 18:40:17,20.03,54.8,985.77,10.66,9.49,4.20
3.11.2018 18:41:17,20.03,54.8,985.76,10.66,9.48,4.20
3.11.2018 18:42:16,20.03,54.8,985.76,10.66,9.49,4.20
3.11.2018 18:43:16,20.03,54.8,985.76,10.66,9.49,4.21
3.11.2018 18:44:15,20.03,54.8,985.77,10.66,9.49,4.20
3.11.2018 18:45:15,20.03,54.8,985.77,10.66,9.48,4.20
3.11.2018 18:46:15,20.03,54.8,985.76,10.65,9.48,4.20
3.11.2018 18:47:15,20.03,54.8,985.76,10.66,9.48,4.20
3.11.2018 18:48:14,20.03,54.8,985.76,10.66,9.48,4.20
3.11.2018 18:49:14,20.02,54.7,985.75,10.64,9.47,4.20
3.11.2018 18:50:14,20.02,54.8,985.76,10.64,9.47,4.20
3.11.2018 18:51:13,20.02,54.8,985.76,10.65,9.48,4.20
3.11.2018 18:52:13,20.01,54.8,985.77,10.63,9.47,4.20
3.11.2018 18:53:13,20.01,54.8,985.79,10.63,9.47,4.20
3.11.2018 18:54:12,19.99,54.7,985.76,10.59,9.44,4.20
3.11.2018 18:55:12,19.98,54.5,985.77,10.53,9.41,4.20
3.11.2018 18:56:12,19.96,54.4,985.79,10.48,9.37,4.20
3.11.2018 18:57:11,19.95,54.4,985.82,10.47,9.37,4.20
3.11.2018 18:58:11,19.93,54.3,985.83,10.44,9.35,4.20
3.11.2018 18:59:11,19.92,54.2,985.81,10.40,9.33,4.20
3.11.2018 19:0:10,19.91,54.3,985.81,10.41,9.33,4.20
3.11.2018 19:1:10,19.89,54.3,985.80,10.41,9.33,4.20
3.11.2018 19:2:10,19.89,54.3,985.82,10.40,9.33,4.20
3.11.2018 19:3:9,19.88,54.3,985.83,10.40,9.33,4.20
3.11.2018 19:4:9,19.88,54.4,985.80,10.40,9.33,4.20
3.11.2018 19:5:9,19.87,54.4,985.80,10.40,9.33,4.20
3.11.2018 19:6:8,19.86,54.4,985.78,10.39,9.32,4.20
3.11.2018 19:7:8,19.85,54.4,985.77,10.38,9.32,4.20
3.11.2018 19:8:8,19.85,54.4,985.78,10.39,9.32,4.20
3.11.2018 19:9:7,19.84,54.4,985.79,10.39,9.32,4.20
3.11.2018 19:10:7,19.83,54.4,985.81,10.38,9.31,4.20
3.11.2018 19:11:7,19.82,54.4,985.82,10.37,9.31,4.20
3.11.2018 19:12:6,19.81,55.0,985.84,10.52,9.40,4.20
3.11.2018 19:13:6,19.82,54.7,985.85,10.44,9.35,4.20
3.11.2018 19:14:6,19.82,54.7,985.84,10.45,9.36,4.20
3.11.2018 19:15:5,19.82,54.8,985.80,10.48,9.38,4.20
3.11.2018 19:16:5,19.82,54.7,985.79,10.43,9.35,4.20
3.11.2018 19:17:5,19.82,54.7,985.81,10.44,9.35,4.20
3.11.2018 19:18:4,19.83,54.7,985.82,10.45,9.36,4.20
3.11.2018 19:19:4,19.83,54.7,985.82,10.44,9.35,4.20
3.11.2018 19:20:4,19.83,54.7,985.82,10.45,9.36,4.20
3.11.2018 19:21:3,19.84,54.8,985.84,10.48,9.38,4.20
3.11.2018 19:22:3,19.84,54.9,985.86,10.51,9.40,4.20
3.11.2018 19:23:2,19.85,54.7,985.87,10.47,9.37,4.20
3.11.2018 19:24:2,19.85,54.8,985.88,10.49,9.38,4.20
3.11.2018 19:25:2,19.86,54.6,985.89,10.44,9.35,4.20
3.11.2018 19:26:1,19.86,54.6,985.91,10.45,9.36,4.20
3.11.2018 19:27:1,19.86,55.0,985.95,10.57,9.43,4.20
3.11.2018 19:28:1,19.86,54.4,985.97,10.41,9.33,4.20
3.11.2018 19:29:0,19.86,54.3,985.96,10.37,9.31,4.20
3.11.2018 19:30:0,19.86,54.6,986.00,10.44,9.35,4.20
3.11.2018 19:31:0,19.86,54.0,985.98,10.28,9.25,4.20
3.11.2018 19:31:59,19.86,54.0,985.96,10.29,9.26,4.20
3.11.2018 19:32:59,19.87,54.3,985.93,10.39,9.32,4.20
3.11.2018 19:33:59,19.87,53.5,985.91,10.16,9.18,4.20
3.11.2018 19:34:58,19.87,53.6,985.90,10.18,9.19,4.20
3.11.2018 19:35:58,19.87,53.6,985.89,10.19,9.20,4.20
3.11.2018 19:36:58,19.88,53.6,985.87,10.19,9.20,4.20
3.11.2018 19:37:57,19.88,53.4,985.86,10.14,9.17,4.20
3.11.2018 19:38:57,19.89,53.5,985.86,10.16,9.18,4.20
3.11.2018 19:39:57,19.89,53.3,985.86,10.12,9.15,4.21
3.11.2018 19:40:56,19.90,53.6,985.86,10.21,9.21,4.20
3.11.2018 19:41:56,19.90,53.7,985.86,10.25,9.23,4.20
3.11.2018 19:42:55,19.91,54.2,985.85,10.38,9.31,4.20
3.11.2018 19:43:55,19.91,54.1,985.86,10.37,9.31,4.20
3.11.2018 19:44:55,19.91,54.0,985.88,10.34,9.29,4.19
3.11.2018 19:45:54,19.92,54.2,985.89,10.39,9.32,4.20
3.11.2018 19:46:54,19.92,54.2,985.88,10.41,9.33,4.20
3.11.2018 19:47:54,19.92,54.2,985.89,10.39,9.32,4.20
3.11.2018 19:48:53,19.93,54.2,985.90,10.41,9.33,4.20
3.11.2018 19:49:53,19.93,54.2,985.88,10.40,9.32,4.20
3.11.2018 19:50:53,19.93,54.0,985.88,10.34,9.29,4.21
3.11.2018 19:51:52,19.93,54.0,985.89,10.36,9.30,4.20
3.11.2018 19:52:52,19.93,54.1,985.90,10.37,9.31,4.20
3.11.2018 19:53:52,19.93,53.9,985.89,10.31,9.27,4.20
3.11.2018 19:54:51,19.93,53.9,985.87,10.33,9.28,4.20
3.11.2018 19:55:51,19.93,53.9,985.88,10.33,9.28,4.20
3.11.2018 19:56:51,19.93,53.8,985.87,10.31,9.27,4.20
3.11.2018 19:57:50,19.93,53.9,985.88,10.32,9.27,4.20
3.11.2018 19:58:50,19.92,53.8,985.90,10.29,9.25,4.20
3.11.2018 19:59:50,19.92,53.5,985.91,10.20,9.20,4.20
3.11.2018 20:0:49,19.91,54.0,985.93,10.32,9.28,4.20
3.11.2018 20:1:49,19.91,53.9,985.93,10.29,9.26,4.20
3.11.2018 20:2:49,19.91,53.9,985.94,10.31,9.27,4.20
3.11.2018 20:3:48,19.91,53.7,985.95,10.26,9.24,4.20
3.11.2018 20:4:48,19.91,54.0,985.95,10.33,9.28,4.20
3.11.2018 20:5:48,19.91,53.6,985.94,10.21,9.21,4.20
3.11.2018 20:6:47,19.90,53.6,985.93,10.22,9.22,4.20
3.11.2018 20:7:47,19.90,53.3,985.92,10.14,9.16,4.20
3.11.2018 20:8:47,19.90,53.4,985.90,10.15,9.17,4.20
3.11.2018 20:9:46,19.89,53.4,985.90,10.14,9.16,4.20
3.11.2018 20:10:46,19.89,53.4,985.88,10.16,9.17,4.20
3.11.2018 20:11:46,19.89,53.6,985.88,10.20,9.20,4.20
3.11.2018 20:12:45,19.89,54.0,985.86,10.32,9.28,4.20
3.11.2018 20:13:45,19.88,54.9,985.88,10.54,9.41,4.20
3.11.2018 20:14:45,19.89,55.0,985.89,10.59,9.44,4.20
3.11.2018 20:15:44,19.90,54.8,985.88,10.55,9.42,4.20
3.11.2018 20:16:44,19.91,54.9,985.88,10.58,9.44,4.20
3.11.2018 20:17:44,19.92,55.3,985.87,10.70,9.52,4.20
3.11.2018 20:18:43,19.93,55.3,985.87,10.71,9.52,4.20
3.11.2018 20:19:43,19.94,55.3,985.85,10.72,9.53,4.20
3.11.2018 20:20:43,19.95,55.3,985.87,10.74,9.54,4.20
3.11.2018 20:21:42,19.96,55.3,985.85,10.74,9.54,4.20
3.11.2018 20:22:42,19.96,55.3,985.87,10.75,9.54,4.20
3.11.2018 20:23:42,19.97,55.1,985.89,10.69,9.50,4.20
3.11.2018 20:24:41,19.97,54.7,985.89,10.59,9.44,4.20
3.11.2018 20:25:41,19.97,54.8,985.92,10.62,9.46,4.20
3.11.2018 20:26:41,19.98,54.8,985.95,10.62,9.46,4.20
3.11.2018 20:27:40,19.98,54.3,985.96,10.49,9.38,4.20
3.11.2018 20:28:40,19.98,54.1,985.97,10.44,9.35,4.20
3.11.2018 20:29:40,19.98,54.7,985.97,10.58,9.44,4.20
3.11.2018 20:30:39,19.98,54.8,985.96,10.61,9.45,4.20
3.11.2018 20:31:39,19.99,54.7,985.96,10.60,9.45,4.20
3.11.2018 20:32:39,19.99,54.9,985.96,10.64,9.48,4.20
3.11.2018 20:33:38,19.99,55.2,985.94,10.75,9.54,4.20
3.11.2018 20:34:38,20.00,55.5,985.93,10.82,9.59,4.20
3.11.2018 20:35:37,20.01,55.5,985.95,10.83,9.59,4.20
3.11.2018 20:36:37,20.01,55.4,985.93,10.80,9.58,4.20
3.11.2018 20:37:37,20.01,55.3,985.93,10.78,9.56,4.20
3.11.2018 20:38:36,20.02,55.4,985.95,10.81,9.58,4.20
3.11.2018 20:39:36,20.02,55.3,985.96,10.79,9.57,4.20
3.11.2018 20:40:36,20.02,55.4,985.97,10.82,9.59,4.20
3.11.2018 20:41:35,20.02,55.3,985.98,10.78,9.56,4.20
3.11.2018 20:42:35,20.03,55.3,986.00,10.81,9.58,4.20
3.11.2018 20:43:35,20.03,55.3,986.01,10.81,9.58,4.20
3.11.2018 20:44:34,20.03,55.4,986.01,10.84,9.60,4.20
3.11.2018 20:45:34,20.03,55.2,986.01,10.78,9.56,4.21
3.11.2018 20:46:34,20.03,55.4,986.00,10.83,9.59,4.20
3.11.2018 20:47:33,20.03,55.1,986.00,10.74,9.54,4.20
3.11.2018 20:48:33,20.03,55.5,985.99,10.86,9.61,4.20
3.11.2018 20:49:33,20.03,55.6,986.00,10.87,9.62,4.20
3.11.2018 20:50:32,20.03,55.5,986.00,10.86,9.61,4.20
3.11.2018 20:51:32,20.03,55.5,985.99,10.85,9.61,4.20
